filename,pipeline,orig_niqe,orig_piqe,fin_niqe,fin_piqe
major_001.tiff,P10,9.32299104012963,100.0,7.919900187191727,35.09815216064453
major_002.tiff,P10,9.907474380098723,74.90415954589844,9.192743182532087,38.23756408691406
major_003.tiff,P10,11.81102290422832,100.0,9.3111275200997,41.331764221191406
major_004.tiff,P10,11.741298172765235,100.0,9.287908814436193,41.468780517578125
major_005.tiff,P10,12.085893979653248,100.0,9.231363377706161,40.09687423706055
major_006.tiff,P10,11.822052973030052,100.0,9.223669526951623,42.142520904541016
major_007.tiff,P10,11.633541817661882,100.0,8.902125468214193,39.902278900146484
major_008.tiff,P10,12.204686293999119,100.0,9.28310426120532,34.41072463989258
major_009.tiff,P10,11.794781294485263,100.0,9.302398981266531,40.024803161621094
major_010.tiff,P10,11.852296561773713,100.0,9.103844884320345,42.95513916015625
major_011.tiff,P10,12.188960204185033,100.0,9.25344260429961,40.660274505615234
major_012.tiff,P10,11.75337710050791,100.0,8.97017930142835,36.62310028076172
major_013.tiff,P10,9.535573099300695,69.88202667236328,9.838943580916562,45.24714660644531
major_014.tiff,P10,11.65005153099226,100.0,10.142951010126138,42.181312561035156
major_015.tiff,P10,11.72175381896881,100.0,9.84415872321984,44.16645050048828
major_016.tiff,P10,11.843507055033038,100.0,9.316567954704162,33.41350555419922
major_017.tiff,P10,11.817745402172124,100.0,8.907770777951882,42.23139190673828
major_018.tiff,P10,11.13021384250255,94.96048736572266,9.322364112641685,40.56321334838867
major_019.tiff,P10,11.503331348869578,100.0,9.257278966364883,33.330753326416016
major_020.tiff,P10,12.268288196652227,73.95600128173828,9.764171025705346,50.933170318603516
major_021.tiff,P10,11.46046005476043,100.0,9.204319012080019,40.3431282043457
major_022.tiff,P10,12.006175835139974,100.0,9.030716344369058,49.334110260009766
major_023.tiff,P10,10.053336965744343,78.56455993652344,10.7151950479626,54.99476623535156
major_024.tiff,P10,12.428213113850694,100.0,8.9640689516339,36.73981857299805
major_025.tiff,P10,11.351636501657882,100.0,8.632572159317418,40.20436096191406
major_026.tiff,P10,11.696773511078641,100.0,8.97025149916985,37.813209533691406
major_027.tiff,P10,11.695075728305566,100.0,9.156416837368752,45.915306091308594
major_028.tiff,P10,10.23228207871479,76.0461196899414,8.365632275732905,46.98800277709961
