filename,pipeline,orig_niqe,orig_piqe,fin_niqe,fin_piqe
major_001.tiff,P14,9.32299104012963,100.0,12.838133359898972,100.0
major_002.tiff,P14,9.907474380098723,74.90415954589844,12.310387407851142,100.0
major_003.tiff,P14,11.81102290422832,100.0,14.311923400168741,100.0
major_004.tiff,P14,11.741298172765235,100.0,14.46359759631507,100.0
major_005.tiff,P14,12.085893979653248,100.0,14.441484167513453,100.0
major_006.tiff,P14,11.822052973030052,100.0,14.861508036408924,100.0
major_007.tiff,P14,11.633541817661882,100.0,13.724764511218341,100.0
major_008.tiff,P14,12.204686293999119,100.0,13.562634176493036,100.0
major_009.tiff,P14,11.794781294485263,100.0,13.967600255653657,100.0
major_010.tiff,P14,11.852296561773713,100.0,14.38218031653355,100.0
major_011.tiff,P14,12.188960204185033,100.0,14.069264173254197,100.0
major_012.tiff,P14,11.75337710050791,100.0,14.009002929731825,100.0
major_013.tiff,P14,9.535573099300695,69.88202667236328,13.482325128379829,100.0
major_014.tiff,P14,11.65005153099226,100.0,14.036408380015967,100.0
major_015.tiff,P14,11.72175381896881,100.0,14.3065124061628,100.0
major_016.tiff,P14,11.843507055033038,100.0,13.603617557161698,100.0
major_017.tiff,P14,11.817745402172124,100.0,13.710231492772017,100.0
major_018.tiff,P14,11.13021384250255,94.96048736572266,14.268961337052607,100.0
major_019.tiff,P14,11.503331348869578,100.0,14.282034343871645,100.0
major_020.tiff,P14,12.268288196652227,73.95600128173828,15.3936746223149,100.0
major_021.tiff,P14,11.46046005476043,100.0,13.469577249982553,100.0
major_022.tiff,P14,12.006175835139974,100.0,14.495702805489367,100.0
major_023.tiff,P14,10.053336965744343,78.56455993652344,14.991510470946608,100.0
major_024.tiff,P14,12.428213113850694,100.0,14.591656112331004,100.0
major_025.tiff,P14,11.351636501657882,100.0,13.230390543053113,100.0
major_026.tiff,P14,11.696773511078641,100.0,13.869631140501559,100.0
major_027.tiff,P14,11.695075728305566,100.0,15.669245035808139,100.0
major_028.tiff,P14,10.23228207871479,76.0461196899414,14.276064975794755,83.72093200683594
major_029.tiff,P14,9.992497802417848,84.78511047363281,14.424514917397381,81.44540405273438
major_030.tiff,P14,11.155965930332567,69.1369857788086,13.904238323454383,81.2791976928711
major_031.tiff,P14,10.64819178595678,65.45562744140625,12.137964777569971,83.33557891845703
major_032.tiff,P14,9.596041895377208,74.16939544677734,12.95926281256906,75.08892059326172
major_033.tiff,P14,9.590908543458262,90.6449966430664,13.478720651224815,100.0
major_034.tiff,P14,9.26687685741502,66.6063003540039,12.976623514931093,79.62244415283203
major_035.tiff,P14,9.418314141239335,67.76922607421875,12.99709135663843,84.65667724609375
major_036.tiff,P14,10.059092177749424,67.76830291748047,12.286004953177851,82.43144989013672
major_037.tiff,P14,11.889964982323837,100.0,12.079598484761371,100.0
major_038.tiff,P14,11.46816398298419,100.0,13.200595997323228,100.0
major_039.tiff,P14,11.40847430985877,100.0,14.014421414901253,100.0
major_040.tiff,P14,11.53418972122329,100.0,13.460646658906319,100.0
major_041.tiff,P14,11.709235187388268,100.0,13.002108486096313,100.0
major_042.tiff,P14,10.23228207871479,76.0461196899414,14.276064975794755,83.72093200683594
major_043.tiff,P14,10.316673871546802,63.15164566040039,13.256322785735975,81.13903045654297
major_044.tiff,P14,9.683804555084986,100.0,13.3482060401902,100.0
major_045.tiff,P14,9.68596728003005,75.01616668701172,12.735568492010287,81.80349731445312
major_046.tiff,P14,10.678527000657079,67.82172393798828,13.833356779660864,82.51980590820312
major_047.tiff,P14,10.436801054357616,71.2742919921875,12.560361536463702,83.49380493164062
major_048.tiff,P14,9.992497802417848,84.78511047363281,14.424514917397381,81.44540405273438
major_049.tiff,P14,11.155965930332567,69.1369857788086,13.904238323454383,81.2791976928711
major_050.tiff,P14,9.418314141239335,67.76922607421875,12.99709135663843,84.65667724609375
major_051.tiff,P14,10.059092177749424,67.76830291748047,12.286004953177851,82.43144989013672
major_052.tiff,P14,11.600604298250682,100.0,13.751506584912395,100.0
major_053.tiff,P14,9.701598502722478,71.12841796875,14.459210468933396,100.0
major_054.tiff,P14,10.525140016228974,94.34255981445312,12.904646092390768,100.0
major_055.tiff,P14,9.471548453821532,100.0,13.291018806758277,100.0
major_056.tiff,P14,10.11153215539495,100.0,12.871827088630036,100.0
major_057.tiff,P14,10.219296217476344,94.82511901855469,12.904142339647631,100.0
major_058.tiff,P14,9.824593149877236,67.36282348632812,12.31693681429092,100.0
major_059.tiff,P14,9.670695258056517,100.0,12.467270955577625,100.0
major_060.tiff,P14,9.59794663135919,100.0,11.943971350322162,100.0
major_061.tiff,P14,9.481548352009215,100.0,13.29636862334708,100.0
major_062.tiff,P14,9.680518993805002,94.98335266113281,12.954102693398028,100.0
major_063.tiff,P14,9.46459130200988,100.0,12.572670927587794,100.0
major_064.tiff,P14,9.323227663648197,100.0,12.638254578222597,100.0
major_065.tiff,P14,11.156243976713386,63.12141418457031,15.43485027689008,100.0
major_066.tiff,P14,9.556304368695159,100.0,12.666002994996992,100.0
major_067.tiff,P14,9.688609417001258,100.0,12.166145274363647,100.0
major_068.tiff,P14,9.868748300113806,90.07869720458984,12.110675888212773,100.0
major_069.tiff,P14,9.98660271778366,65.65326690673828,14.106777365378612,100.0
major_070.tiff,P14,10.962559842323783,100.0,12.31482416295621,100.0
major_071.tiff,P14,9.580852892444886,94.68409729003906,13.359905505695949,100.0
major_072.tiff,P14,10.102578659112341,77.95970153808594,11.399139500770447,100.0
major_073.tiff,P14,10.141317044393082,66.22509002685547,12.967944639284443,100.0
major_074.tiff,P14,9.581358393713256,100.0,13.208642701900962,100.0
major_075.tiff,P14,9.746640366129027,68.5557632446289,13.520634315559152,100.0
major_076.tiff,P14,10.25167721778663,100.0,11.541234674826748,100.0
major_077.tiff,P14,9.721975568771095,100.0,12.42641913196855,100.0
major_078.tiff,P14,9.580376285793164,100.0,13.061920901489033,100.0
major_079.tiff,P14,10.260046859948828,90.24361419677734,15.505377727053254,100.0
major_080.tiff,P14,10.008818731613019,81.46456146240234,13.675165088312538,100.0
major_081.tiff,P14,10.377117628083717,85.4148178100586,12.245820016503304,81.28689575195312
major_082.tiff,P14,9.859986500500474,82.26661682128906,12.559410885521451,100.0
major_083.tiff,P14,9.835059707141502,93.23429870605469,12.060718715912287,100.0
major_084.tiff,P14,10.179769509688994,91.79238891601562,14.845863375677322,100.0
major_085.tiff,P14,9.336618061886341,100.0,12.686084490701012,100.0
major_086.tiff,P14,9.323227663648197,100.0,12.638254578222597,100.0
major_087.tiff,P14,9.336618061886341,100.0,12.686084490701012,100.0
major_088.tiff,P14,9.721975568771095,100.0,12.42641913196855,100.0
major_089.tiff,P14,10.25167721778663,100.0,11.541234674826748,100.0
major_090.tiff,P14,9.580376285793164,100.0,13.061920901489033,100.0
major_091.tiff,P14,10.185542866191236,94.94589233398438,13.598607964674237,100.0
major_092.tiff,P14,9.471548453821532,100.0,13.291018806758277,100.0
major_093.tiff,P14,11.704333298838618,100.0,13.015064388074766,100.0
major_094.tiff,P14,12.459067715425226,50.0,13.609205955118599,100.0
major_095.tiff,P14,11.32148571397744,100.0,14.221842020768786,100.0
major_096.tiff,P14,12.90580932229318,100.0,13.598263003418941,100.0
major_097.tiff,P14,10.515040908678177,100.0,14.609010276914125,100.0
major_098.tiff,P14,11.867689578044159,100.0,14.830247953912249,100.0
major_099.tiff,P14,11.772443529230275,100.0,14.004505935732581,100.0
major_100.tiff,P14,11.432572271867455,100.0,14.50007810831804,100.0
major_101.tiff,P14,11.999533571227177,100.0,11.9320367457858,100.0
major_102.tiff,P14,12.365013920887174,100.0,12.876204038326122,100.0
major_103.tiff,P14,11.906688557839514,100.0,13.429951997966114,100.0
major_104.tiff,P14,11.270544918220697,100.0,14.099504478381983,100.0
major_105.tiff,P14,11.720208378749556,100.0,14.65114556419494,100.0
major_106.tiff,P14,11.760608722433538,100.0,14.327086925664004,100.0
major_107.tiff,P14,10.984654679234385,100.0,13.241621898248312,100.0
major_108.tiff,P14,11.897168306483305,100.0,12.81273696974409,100.0
major_109.tiff,P14,12.662517761464066,94.91304016113281,12.764589222083943,100.0
major_110.tiff,P14,11.574804438087817,100.0,14.020019069560924,100.0
major_111.tiff,P14,12.6549877974115,62.148136138916016,15.137379899910385,100.0
major_112.tiff,P14,11.780974634750393,91.79054260253906,12.554179374953398,100.0
major_113.tiff,P14,11.609346225911265,100.0,12.668894226069845,100.0
major_114.tiff,P14,12.045015761954978,52.714847564697266,14.628922913442501,100.0
major_115.tiff,P14,12.207147569378638,94.88475799560547,13.79930460129364,100.0
major_116.tiff,P14,12.29130136067555,71.23657989501953,13.949279656102831,100.0
major_117.tiff,P14,11.462248926071354,100.0,14.466743761930006,100.0
major_118.tiff,P14,9.425320622006627,50.0,12.687135953316568,100.0
major_119.tiff,P14,12.222684253998802,100.0,14.076543452057509,100.0
major_120.tiff,P14,12.341756347259944,76.22673797607422,13.183505189511948,100.0
major_121.tiff,P14,11.938167642635731,100.0,13.119512898948813,100.0
major_122.tiff,P14,11.606487069780751,100.0,13.81462313281532,100.0
major_123.tiff,P14,11.561626233955783,100.0,14.709840052394137,100.0
major_124.tiff,P14,11.556188489637377,100.0,13.774953130336822,100.0
major_125.tiff,P14,11.688590088887016,100.0,13.827790299784704,100.0
major_126.tiff,P14,11.540357695236906,100.0,13.845171357416778,100.0
major_127.tiff,P14,11.81898151171748,100.0,14.565044942206502,100.0
major_128.tiff,P14,11.419358218452512,100.0,13.616265366844466,100.0
major_129.tiff,P14,9.884126958429553,91.8655014038086,14.304351662372738,100.0
major_130.tiff,P14,11.50748203770878,100.0,14.482157564693745,100.0
major_131.tiff,P14,11.433842309959887,100.0,14.088568370342477,100.0
major_132.tiff,P14,12.178122152246498,100.0,14.179851552437972,100.0
major_133.tiff,P14,11.898047578309644,100.0,14.274582032151306,100.0
major_134.tiff,P14,11.705229743904557,100.0,13.729803247575877,100.0
major_135.tiff,P14,11.174884701522322,100.0,14.386863808027364,100.0
major_136.tiff,P14,11.840690470374314,100.0,13.282412120366114,100.0
major_137.tiff,P14,12.112086340626364,100.0,13.626623465578344,100.0
major_138.tiff,P14,12.049774668812818,100.0,13.928577635614142,100.0
major_139.tiff,P14,11.998898555853962,100.0,14.452728037337259,100.0
minor_001.tiff,P14,11.760608722433538,100.0,14.327086925664004,100.0
minor_002.tiff,P14,9.922299866866119,73.49732208251953,15.390890526158781,94.31842803955078
minor_003.tiff,P14,12.758915170024686,61.82627868652344,12.89333768206104,100.0
minor_004.tiff,P14,12.169658224074162,60.86442565917969,14.89287651917688,100.0
minor_005.tiff,P14,12.05810723316117,58.676368713378906,15.622486723411992,100.0
minor_006.tiff,P14,11.848784890757004,58.115821838378906,14.797614583052138,100.0
minor_007.tiff,P14,12.158052091500714,60.04296112060547,14.274486407650146,100.0
minor_008.tiff,P14,12.695038377169586,62.81770324707031,12.73519367198487,100.0
minor_009.tiff,P14,12.00190910409766,55.9117317199707,14.638134389529343,100.0
minor_010.tiff,P14,11.709725857828268,63.93042755126953,15.085644782301527,100.0
minor_011.tiff,P14,11.921143221167656,57.833213806152344,14.523842184629439,100.0
minor_012.tiff,P14,12.095793090642971,64.65069580078125,15.355728550909289,100.0
minor_013.tiff,P14,9.497023986593629,100.0,14.027196480821981,100.0
minor_014.tiff,P14,12.22670321850739,81.64740753173828,14.355636982542515,100.0
minor_015.tiff,P14,11.48423610733004,100.0,13.642855903757363,100.0
minor_016.tiff,P14,12.111803598298621,50.0,14.491491630055787,100.0
minor_017.tiff,P14,11.030432335273224,100.0,15.543784048166325,100.0
minor_018.tiff,P14,11.79351263911812,100.0,14.69623122979057,100.0
minor_019.tiff,P14,11.994821834011645,63.11507797241211,12.913111680960975,100.0
minor_020.tiff,P14,13.451675335328332,74.03974151611328,14.444786190445775,100.0
minor_021.tiff,P14,12.82670987554332,55.674659729003906,14.354901058988371,100.0
minor_022.tiff,P14,11.891576084112573,77.82451629638672,14.454462876933663,100.0
minor_023.tiff,P14,10.895590268830848,74.44287872314453,14.464380125231534,81.57548522949219
minor_024.tiff,P14,10.423406802511355,73.01575469970703,10.299002879450171,100.0
minor_025.tiff,P14,10.86774285805202,72.21858215332031,14.80913308073608,77.94099426269531
minor_026.tiff,P14,9.916187769267248,65.96207427978516,12.68610028741064,82.88976287841797
minor_027.tiff,P14,11.124589278073751,63.750064849853516,13.554182974575264,84.07630920410156
minor_028.tiff,P14,10.908706671737338,64.69010925292969,14.584299804835638,82.77349853515625
minor_029.tiff,P14,9.766689940508966,73.89639282226562,14.847229777322006,82.52497863769531
minor_030.tiff,P14,11.004003987346342,74.81761932373047,14.548269268280041,81.31241607666016
minor_031.tiff,P14,11.267386346723752,71.00318908691406,15.226667153137281,80.98068237304688
minor_032.tiff,P14,11.216327926673086,67.47413635253906,16.37065290154601,82.04766845703125
minor_033.tiff,P14,10.656296509565152,60.393558502197266,13.50223193698073,82.21723175048828
