filename,pipeline,orig_niqe,orig_piqe,orig_colorfulness,fin_niqe,fin_piqe,fin_colorfulness
major_001.tiff,P2,11.429625686507785,84.03153228759766,88.55671116950869,7.577858918597327,37.88979721069336,91.4799180266713
major_002.tiff,P2,11.606671071208883,82.10877227783203,92.98332831128894,7.766837814889636,49.43046569824219,91.18779032353294
major_003.tiff,P2,11.805423735247366,86.74618530273438,101.39767091588106,7.744955234365833,42.87370300292969,100.72790898059604
major_004.tiff,P2,11.136713357937865,87.39181518554688,98.99299354810029,7.573303290016074,43.88494110107422,96.68832789036267
major_005.tiff,P2,10.446732707062031,77.20980072021484,98.49970658235263,7.497570599389324,38.53673553466797,95.44964289143655
major_006.tiff,P2,12.370055870390853,83.62377166748047,96.30521211642676,7.773306017685656,48.90060806274414,98.68432421727333
major_007.tiff,P2,11.99840362661437,85.14299011230469,96.0297551724679,7.8732030267889055,46.785491943359375,93.03772084817206
major_008.tiff,P2,11.426823041843612,80.60742950439453,103.92640278394524,7.543889975632066,52.435237884521484,101.74536705716721
major_009.tiff,P2,11.527336790355415,80.76960754394531,93.63707092797596,7.402432532794788,44.77879333496094,93.59691881811352
major_010.tiff,P2,11.588637351866462,83.06510162353516,97.78289367372918,7.332601401723354,46.41209411621094,95.81448238332007
major_011.tiff,P2,11.70837431493575,84.05901336669922,98.10917532631231,7.25204636021434,60.08317565917969,94.90923710297268
major_012.tiff,P2,12.838515327303474,83.76736450195312,91.19704250654472,7.40825612788121,64.28138732910156,87.99478580172263
major_013.tiff,P2,12.76216453761236,82.5351333618164,97.60772241353853,8.034056876816866,52.89295196533203,92.31117429547444
major_014.tiff,P2,12.204065292954366,80.76351928710938,98.1741201423477,7.734275300049939,47.43101501464844,96.53651396030983
major_015.tiff,P2,12.734894454021099,79.0804672241211,80.71828033304726,7.622202946518644,55.090702056884766,78.56927439796993
major_016.tiff,P2,12.261652500484578,83.33781433105469,98.01921021612998,8.0713511633021,44.03360366821289,91.09248181036467
major_017.tiff,P2,13.754096715453395,76.64693450927734,85.89457302341803,8.153841618287917,63.293312072753906,87.24406941535703
