pipeline,denoise,den_kw,contrast,con_kw,sharpen,shr_kw,niqe,piqe,colorfulness
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.186515881900366,72.30362917582194,78.64155963800168
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.37543057553726,69.76723594665528,77.5179333758431
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.071067126458425,64.94585781097412,78.92927316552434
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.45544441816142,82.54269161224366,77.52583187295483
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.17579786613591,72.34701150258383,78.81036700570228
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.397694424459404,69.25426591237387,77.57231977947023
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.061150020740268,64.54107297261557,79.11169300265183
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.483238732684763,82.39730237325033,77.40017371993865
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.183639456929097,72.14359594980876,78.57966972250391
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.439631772368712,69.28526649475097,77.45124347370098
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.070604391890923,64.51456019083659,78.86481646029638
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.383767737650524,82.13331343332926,77.59111929095492
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.178626533240426,72.54032592773437,78.8721887302638
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.33348243353088,69.80568447113038,77.63904616243208
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.06173736761848,64.95927346547445,79.17607575988784
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.411562052173869,81.98792419433593,77.46546113793873
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.186468124033613,72.33691037495932,78.64149144706543
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.37541978144019,69.83668505350748,77.51796985666282
P7,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.071191738769134,64.93276068369548,78.92919921753237
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.427971760253785,82.22801787058512,77.52106243521222
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.146896439595725,72.15851834615071,78.79446856038905
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.380376947105185,69.82944297790527,77.56641837850793
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.0400955974046,64.46436176300048,79.09260062117265
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.456902598481411,82.4754015604655,77.38806093967169
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.154042121402032,71.97753397623698,78.55309026113757
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.421165031300207,70.02481956481934,77.43817030859569
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.046969483686762,64.34872875213622,78.83498852247348
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.356520084485348,82.2955727259318,77.58646204176142
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.150038683654552,72.54043305714926,78.85640992314676
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.31209307088152,70.64036547342936,77.6331874864711
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.039628102794744,64.91384766896566,79.15718105726818
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.385450922712977,82.54295641581217,77.45346054622088
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.15718436546086,72.35944868723551,78.61503162389528
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.352881155076542,70.83574206034342,77.50493941655886
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.046501989076907,64.7982146581014,78.899568958569
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.427792127721991,82.23894119262695,77.52104738544725
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.146767407694265,72.15882879892985,78.794426868175
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.380384344053338,69.81116739908855,77.5664132344225
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.039959389735248,64.46401602427164,79.09252763366108
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.457177816458529,82.47452456156412,77.3880337353946
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.15402596239681,71.97952022552491,78.55304205691563
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.42134301764301,69.99479192097982,77.43815260594825
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.046789694712157,64.34489574432374,78.83493512928503
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.356434338593681,82.30601793924967,77.58644749905618
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.150076815064272,72.53379300435384,78.85636806004192
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.312218988313424,70.61138394673665,77.63318437687045
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.039331421485793,64.90533822377523,79.15710937933014
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.385820027330219,82.54160130818686,77.45343384900353
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.157335369766818,72.35448443094889,78.61498324878254
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.353177661903098,70.79500846862793,77.50492374839618
P7,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",9.046161726462705,64.78621794382731,78.8995168749541
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.255382440356778,86.12494010925293,77.36354669495731
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.994826618624387,66.88721650441488,78.45353516978571
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.497634493688542,74.36381689707439,77.41361301913517
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.815154821657616,57.99389966328939,78.7038458593324
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.301484047108264,86.55246467590332,77.21805701114178
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.003466041881158,66.82733809153238,78.23764448408424
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.564180292119604,73.98660055796306,77.27268685110455
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.821306432084896,57.944403394063315,78.47575165245003
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.20315525609934,86.71691513061523,77.4324903370915
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.003246475003614,66.48032194773356,78.52073489032176
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.429234820564524,73.8084031422933,77.48431798583145
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.819055322116396,58.6209020614624,78.77717007683553
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.249256862850826,87.14443969726562,77.28700065327597
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.011885898260385,66.42044353485107,78.3048442046203
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.495780618995585,73.43118680318197,77.34339181780085
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.825206932543677,58.57140579223633,78.54907586995316
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.25480319299216,86.15255800882976,77.36346051240079
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.995211567970248,66.93467216491699,78.45347465643034
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.497143587895357,74.45991350809733,77.41357096010765
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.814920355061995,58.00409304300944,78.70377295094993
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.301227574544814,86.55246963500977,77.21798072515233
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.003725326033194,66.89206663767497,78.23755951546454
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.564360367236896,74.02065410614014,77.2725851663571
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.821009480504271,57.94277712504069,78.47569612620914
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.202601900256276,86.74993845621745,77.4324052323623
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.003328321189757,66.52833709716796,78.52067832217718
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.428973964928868,73.90534381866455,77.4842705351081
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.819166198241033,58.60233116149902,78.77710295207201
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.249026281808932,87.14985008239746,77.28692544511384
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",9.0118420792527,66.48573156992595,78.30476318121138
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.496190744270404,73.46608441670736,77.34328474135754
P7,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.82525532368331,58.541015243530275,78.54902612733123
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.362764267914553,86.77623399098714,77.34108744244288
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.970905672742838,65.82358678181966,78.4042274401609
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.603173267211451,73.89625911712646,77.38985370681253
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.794989096036318,57.045509274800615,78.64865356608165
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.41140584848467,86.82706807454427,77.19607922937735
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.98223502155608,65.8949125289917,78.19001924193054
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.673707894007576,72.84402198791504,77.249683380086
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.802866059124419,56.96471996307373,78.42355367516299
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.304227085471899,86.75427875518798,77.41023964000365
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.979049596472006,66.1343365987142,78.47169291268256
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.530094470373337,73.15543320973714,77.46074823352804
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.793920971791232,57.52836825052897,78.72221771513327
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.352868666042015,86.80511283874512,77.26523142693812
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.990378945285249,66.20566234588622,78.2574847144522
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.600629097169458,72.10319608052572,77.3205779068015
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.801797934879334,57.44757893880208,78.49711782421463
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.36351616455243,86.78628298441569,77.34101813738036
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.97099392549077,65.85080095926921,78.40418186559573
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.603105927234903,73.82796179453531,77.38974499945544
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.795141415632791,57.054490343729654,78.64859004359901
