pipeline,denoise,den_kw,contrast,con_kw,sharpen,shr_kw,niqe,piqe,colorfulness
P5,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 75}",adaptive_gamma,{'mult': 1.2},guided,"{'radius': 4, 'eps': 0.001}",9.676263119988509,93.18441963195801,75.51894848120106
P5,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 75}",adaptive_gamma,{'mult': 1.2},guided,"{'radius': 6, 'eps': 0.001}",9.676263119988509,93.18441963195801,75.51894848120106
P5,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 75}",adaptive_gamma,{'mult': 1.5},guided,"{'radius': 4, 'eps': 0.001}",9.60093009891256,93.14991137186686,75.22371889292904
P5,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 75}",adaptive_gamma,{'mult': 1.5},guided,"{'radius': 6, 'eps': 0.001}",9.60093009891256,93.14991137186686,75.22371889292904
P5,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",adaptive_gamma,{'mult': 1.2},guided,"{'radius': 4, 'eps': 0.001}",9.676403103045597,93.18440437316895,75.51891921546431
P5,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",adaptive_gamma,{'mult': 1.2},guided,"{'radius': 6, 'eps': 0.001}",9.676403103045597,93.18440437316895,75.51891921546431
P5,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",adaptive_gamma,{'mult': 1.5},guided,"{'radius': 4, 'eps': 0.001}",9.600735807208833,93.14990552266438,75.22369007038259
P5,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",adaptive_gamma,{'mult': 1.5},guided,"{'radius': 6, 'eps': 0.001}",9.600735807208833,93.14990552266438,75.22369007038259
P5,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",adaptive_gamma,{'mult': 1.2},guided,"{'radius': 4, 'eps': 0.001}",9.655814078666658,92.8974188486735,75.50944324747233
P5,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",adaptive_gamma,{'mult': 1.2},guided,"{'radius': 6, 'eps': 0.001}",9.655814078666658,92.8974188486735,75.50944324747233
P5,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",adaptive_gamma,{'mult': 1.5},guided,"{'radius': 4, 'eps': 0.001}",9.582722511004484,93.2238395690918,75.21422621943223
