filename,pipeline,orig_niqe,orig_piqe,orig_colorfulness,fin_niqe,fin_piqe,fin_colorfulness
major_001.tiff,P5,11.429625686507785,84.03153228759766,88.55671116950869,9.764206640864984,100.0,89.70081468987453
major_002.tiff,P5,11.606671071208883,82.10877227783203,92.98332831128894,9.373905428114377,100.0,91.777528990214
major_003.tiff,P5,11.805423735247366,86.74618530273438,101.39767091588106,9.961692389620458,100.0,102.67265675166855
major_004.tiff,P5,11.136713357937865,87.39181518554688,98.99299354810029,9.828653026203678,100.0,100.48378906856803
major_005.tiff,P5,10.446732707062031,77.20980072021484,98.49970658235263,9.49972318229229,100.0,101.3328996524724
major_006.tiff,P5,12.370055870390853,83.62377166748047,96.30521211642676,9.630038676230068,100.0,98.70494772856097
major_007.tiff,P5,11.99840362661437,85.14299011230469,96.0297551724679,9.917177604623637,100.0,96.25978151384491
major_008.tiff,P5,11.426823041843612,80.60742950439453,103.92640278394524,9.861918781833953,100.0,104.12272404457266
major_009.tiff,P5,11.527336790355415,80.76960754394531,93.63707092797596,9.740207018663625,100.0,94.39237119203719
major_010.tiff,P5,11.588637351866462,83.06510162353516,97.78289367372918,9.684992299519628,100.0,98.91939522181605
major_011.tiff,P5,11.70837431493575,84.05901336669922,98.10917532631231,9.43187585570349,100.0,98.31017302166487
major_012.tiff,P5,12.838515327303474,83.76736450195312,91.19704250654472,9.679726513662269,100.0,91.65744920671088
major_013.tiff,P5,12.76216453761236,82.5351333618164,97.60772241353853,9.560035989156644,100.0,97.85584513410791
major_014.tiff,P5,12.204065292954366,80.76351928710938,98.1741201423477,9.774872916357145,100.0,97.25406884554327
major_015.tiff,P5,12.734894454021099,79.0804672241211,80.71828033304726,9.509586269372832,100.0,79.02204168033887
major_016.tiff,P5,12.261652500484578,83.33781433105469,98.01921021612998,9.636712487745351,100.0,98.02378874089624
major_017.tiff,P5,13.754096715453395,76.64693450927734,85.89457302341803,9.751425450738738,100.0,86.00551984124657
major_018.tiff,P5,12.886619083091928,83.1258544921875,97.24282794205557,9.26031961376069,100.0,97.5675368624597
major_019.tiff,P5,13.421844365763516,83.12933349609375,84.18095147928037,9.775027950458751,100.0,83.50507506792775
major_020.tiff,P5,12.156480607898471,87.57183074951172,97.72303441361902,10.051022635013133,100.0,98.16352188394902
