pipeline,denoise,den_kw,contrast,con_kw,sharpen,shr_kw,niqe,piqe,colorfulness
P1,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.66153896444662,32.526045894622804,80.1799346575438
P1,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.640591942629588,45.57945384979248,81.5422817304226
P1,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.88568133591078,35.58917449315389,79.88810944114518
P1,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.638215790837887,46.58219502766927,81.20836870872522
P1,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.664824695457384,31.28962450027466,79.92616233067558
P1,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.629976928980098,44.89676208496094,81.51713637487697
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.950952185902924,37.11208454767863,80.13357686688587
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.6707908657795185,47.32730369567871,81.23991604600015
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.712820995767993,32.55245170593262,80.17029788697272
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.659785805784492,45.67243919372559,81.51726284102257
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.9196636157263125,35.46049633026123,79.88000061643974
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.649431378286634,46.57580051422119,81.18457536838633
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.704132315304977,31.309417565663654,79.91718654723613
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.642667915183663,44.956936264038085,81.48954037916933
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.950944179731499,37.10939804712931,80.13351101913943
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.670584617724895,47.314689254760744,81.23978417944178
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.712485523204298,32.563348865509035,80.17025371804971
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.659210888337221,45.67478326161702,81.51718708517618
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.919198607901085,35.45762294133504,79.88000286551593
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.648676491551045,46.57482935587565,81.1845039166351
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.703628476315567,31.31421162287394,79.91718281885122
P1,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.642050902146695,44.94934476216634,81.48945441022353
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.616741459100983,33.77626756032308,80.0670347672126
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.1775147978695575,41.13081515630086,80.93083124174109
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.337004301572403,29.09128936131795,80.1015493825111
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.144829020128322,39.57230494817098,81.16028516509017
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.611230581888738,32.18165629704793,79.80495062916766
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.150793002098185,40.478758017222084,80.83484006945905
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.3403035452276235,27.883695793151855,79.83917178853507
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.137048083245201,38.76388683319092,81.09345143028811
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.616220422985168,33.785807291666664,80.06700131672855
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.177289939284663,41.1375321706136,80.93066056223665
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.33625612668344,29.083880551656087,80.10154783950635
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.144678989669993,39.563491630554196,81.16018017680945
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.609686850145213,32.172228463490804,79.80495141219117
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.150268423562014,40.481713676452635,80.83479357149604
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.339075565515653,27.877225875854492,79.83918779010858
P1,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.136242881116826,38.77594366073608,81.09332988368298
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.702933022649751,33.75265404383342,80.05137625621772
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.204992409400563,40.996497344970706,80.89047939024427
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.425644221839792,29.083099142710367,80.08491920091477
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.1706787665847385,39.34745349884033,81.11429179105718
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.691243605273645,32.09473867416382,79.79038182805037
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.175907119283254,40.40246445337932,80.79317471070794
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.421336621209488,27.85367956161499,79.82371004131532
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.161082462759763,38.58519086837769,81.04511603255422
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.702199746807733,33.7508544921875,80.05145024443807
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.203997302722242,40.989158407847086,80.89067182346803
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.425535723956552,29.08039649327596,80.08499837404301
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.16983350289081,39.33773291905721,81.11439088659061
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",7.691887557900517,32.10795682271321,79.7903346180687
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",7.175032944819468,40.38209031422933,80.7929632161739
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",7.421529962507824,27.867533334096272,79.82362286401435
P1,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",7.160404878743384,38.57752224604289,81.04493477331222
